desc_en,date,yoy_inflation
Restaurant & Accommodation Services,2010-02-28,
Restaurant & Accommodation Services,2010-03-31,
Restaurant & Accommodation Services,2010-04-30,
Restaurant & Accommodation Services,2010-05-31,
Restaurant & Accommodation Services,2010-06-30,
Restaurant & Accommodation Services,2010-07-31,
Restaurant & Accommodation Services,2010-08-31,
Restaurant & Accommodation Services,2010-09-30,
Restaurant & Accommodation Services,2010-10-31,
Restaurant & Accommodation Services,2010-11-30,
Restaurant & Accommodation Services,2010-12-31,
Restaurant & Accommodation Services,2011-01-31,4.160908593762771
Restaurant & Accommodation Services,2011-02-28,4.996140153110823
Restaurant & Accommodation Services,2011-03-31,5.213346098315428
Restaurant & Accommodation Services,2011-04-30,5.224769283102164
Restaurant & Accommodation Services,2011-05-31,5.609707527172607
Restaurant & Accommodation Services,2011-06-30,5.7996385551098015
Restaurant & Accommodation Services,2011-07-31,5.958424284244547
Restaurant & Accommodation Services,2011-08-31,5.920868067390329
Restaurant & Accommodation Services,2011-09-30,5.885391052881564
Restaurant & Accommodation Services,2011-10-31,6.213059528857179
Restaurant & Accommodation Services,2011-11-30,6.285542976557883
Restaurant & Accommodation Services,2011-12-31,5.812053522121604
Restaurant & Accommodation Services,2012-01-31,4.238130172240949
Restaurant & Accommodation Services,2012-02-29,3.4783360738342566
Restaurant & Accommodation Services,2012-03-31,3.2088408552525247
Restaurant & Accommodation Services,2012-04-30,3.057348889717822
Restaurant & Accommodation Services,2012-05-31,2.7146017934755116
Restaurant & Accommodation Services,2012-06-30,2.522973368353772
Restaurant & Accommodation Services,2012-07-31,2.399548564137166
Restaurant & Accommodation Services,2012-08-31,2.3212707127940924
Restaurant & Accommodation Services,2012-09-30,2.23279307852637
Restaurant & Accommodation Services,2012-10-31,1.7974354291166672
Restaurant & Accommodation Services,2012-11-30,1.746041047445207
Restaurant & Accommodation Services,2012-12-31,1.74529544942172
Restaurant & Accommodation Services,2013-01-31,1.792281760730119
Restaurant & Accommodation Services,2013-02-28,1.8686003429118012
Restaurant & Accommodation Services,2013-03-31,1.904497210828497
Restaurant & Accommodation Services,2013-04-30,1.924648842790652
Restaurant & Accommodation Services,2013-05-31,2.2465434054902493
Restaurant & Accommodation Services,2013-06-30,2.1787014054846106
Restaurant & Accommodation Services,2013-07-31,2.0714402319566503
Restaurant & Accommodation Services,2013-08-31,2.2554226813075644
Restaurant & Accommodation Services,2013-09-30,2.377490560019625
Restaurant & Accommodation Services,2013-10-31,2.4497884458876484
Restaurant & Accommodation Services,2013-11-30,2.7720588748901758
Restaurant & Accommodation Services,2013-12-31,2.94342356341833
Restaurant & Accommodation Services,2014-01-31,3.566783190581849
Restaurant & Accommodation Services,2014-02-28,4.0092761343611745
Restaurant & Accommodation Services,2014-03-31,3.9831731268432895
Restaurant & Accommodation Services,2014-04-30,4.1789317459888125
Restaurant & Accommodation Services,2014-05-31,3.8565890872301263
Restaurant & Accommodation Services,2014-06-30,3.921317374826791
Restaurant & Accommodation Services,2014-07-31,4.052247716879968
Restaurant & Accommodation Services,2014-08-31,4.09208238721441
Restaurant & Accommodation Services,2014-09-30,3.9581738676453577
Restaurant & Accommodation Services,2014-10-31,3.8491860700294116
Restaurant & Accommodation Services,2014-11-30,3.4986473849313455
Restaurant & Accommodation Services,2014-12-31,3.3344023628161508
Restaurant & Accommodation Services,2015-01-31,2.768121109014901
Restaurant & Accommodation Services,2015-02-28,2.239580901281181
Restaurant & Accommodation Services,2015-03-31,2.2888795374090996
Restaurant & Accommodation Services,2015-04-30,3.7885044646919246
Restaurant & Accommodation Services,2015-05-31,4.065699420089033
Restaurant & Accommodation Services,2015-06-30,4.126515547701663
Restaurant & Accommodation Services,2015-07-31,4.426982846324333
Restaurant & Accommodation Services,2015-08-31,4.433876556259385
Restaurant & Accommodation Services,2015-09-30,4.527266258476177
Restaurant & Accommodation Services,2015-10-31,4.42844433696062
Restaurant & Accommodation Services,2015-11-30,4.469317039812322
Restaurant & Accommodation Services,2015-12-31,4.603368447247942
Restaurant & Accommodation Services,2016-01-31,4.407838614524219
Restaurant & Accommodation Services,2016-02-29,4.482861099967927
Restaurant & Accommodation Services,2016-03-31,4.375853999247199
Restaurant & Accommodation Services,2016-04-30,2.5980132590133502
Restaurant & Accommodation Services,2016-05-31,2.240273971287901
Restaurant & Accommodation Services,2016-06-30,1.8978048585158842
Restaurant & Accommodation Services,2016-07-31,1.6507255410293935
Restaurant & Accommodation Services,2016-08-31,1.6032360513053698
Restaurant & Accommodation Services,2016-09-30,1.5346595235159923
Restaurant & Accommodation Services,2016-10-31,1.5774099946767275
Restaurant & Accommodation Services,2016-11-30,1.4170600845360495
Restaurant & Accommodation Services,2016-12-31,1.423476105366113
Restaurant & Accommodation Services,2017-01-31,2.027803008713734
Restaurant & Accommodation Services,2017-02-28,2.315862117227577
Restaurant & Accommodation Services,2017-03-31,2.238554916178718
Restaurant & Accommodation Services,2017-04-30,2.3972147815432674
Restaurant & Accommodation Services,2017-05-31,2.429494838160468
Restaurant & Accommodation Services,2017-06-30,2.5568175656477976
Restaurant & Accommodation Services,2017-07-31,2.58577242391484
Restaurant & Accommodation Services,2017-08-31,2.785908208219289
Restaurant & Accommodation Services,2017-09-30,2.6726787826671377
Restaurant & Accommodation Services,2017-10-31,2.69485518125425
Restaurant & Accommodation Services,2017-11-30,2.7403058944939986
Restaurant & Accommodation Services,2017-12-31,2.6653719862110785
Restaurant & Accommodation Services,2018-01-31,1.650418060055682
Restaurant & Accommodation Services,2018-02-28,1.2747399568046387
Restaurant & Accommodation Services,2018-03-31,1.3444560753956767
Restaurant & Accommodation Services,2018-04-30,1.697770382781856
Restaurant & Accommodation Services,2018-05-31,1.5471127257660173
Restaurant & Accommodation Services,2018-06-30,0.6881031924829493
Restaurant & Accommodation Services,2018-07-31,0.5608065156867841
Restaurant & Accommodation Services,2018-08-31,0.2849765119858384
Restaurant & Accommodation Services,2018-09-30,0.6728463163631855
Restaurant & Accommodation Services,2018-10-31,0.7413024699761954
Restaurant & Accommodation Services,2018-11-30,0.8696862742562504
Restaurant & Accommodation Services,2018-12-31,0.8995967604319789
Restaurant & Accommodation Services,2019-01-31,1.2401393593022385
Restaurant & Accommodation Services,2019-02-28,1.2578869992799224
Restaurant & Accommodation Services,2019-03-31,1.166956221125258
Restaurant & Accommodation Services,2019-04-30,0.7618915982773241
Restaurant & Accommodation Services,2019-05-31,0.5550037689354408
Restaurant & Accommodation Services,2019-06-30,1.5507288684352485
Restaurant & Accommodation Services,2019-07-31,1.5885498699407758
Restaurant & Accommodation Services,2019-08-31,1.6030962879119308
Restaurant & Accommodation Services,2019-09-30,1.260569823789013
Restaurant & Accommodation Services,2019-10-31,1.1501666275223692
Restaurant & Accommodation Services,2019-11-30,0.9709677769323231
Restaurant & Accommodation Services,2019-12-31,0.973863297134709
Restaurant & Accommodation Services,2020-01-31,1.0516802479133058
Restaurant & Accommodation Services,2020-02-29,0.8629190029271565
Restaurant & Accommodation Services,2020-03-31,0.6450182339364605
Restaurant & Accommodation Services,2020-04-30,0.48966955760178166
Restaurant & Accommodation Services,2020-05-31,0.7572961042856665
Restaurant & Accommodation Services,2020-06-30,0.0388373418912
Restaurant & Accommodation Services,2020-07-31,-0.0413065005283236
Restaurant & Accommodation Services,2020-08-31,-0.07694123222293722
Restaurant & Accommodation Services,2020-09-30,-0.13637951854586358
Restaurant & Accommodation Services,2020-10-31,-0.09366182234713386
Restaurant & Accommodation Services,2020-11-30,-0.179614929298022
Restaurant & Accommodation Services,2020-12-31,-0.43538560004087945
Restaurant & Accommodation Services,2021-01-31,-0.3919194683967106
Restaurant & Accommodation Services,2021-02-28,-0.48140443113037157
Restaurant & Accommodation Services,2021-03-31,-0.22574437456232274
Restaurant & Accommodation Services,2021-04-30,-0.1202984954012352
Restaurant & Accommodation Services,2021-05-31,-0.13557496255819507
Restaurant & Accommodation Services,2021-06-30,0.45339398656971397
Restaurant & Accommodation Services,2021-07-31,0.4731957967640525
Restaurant & Accommodation Services,2021-08-31,0.39018113356676654
Restaurant & Accommodation Services,2021-09-30,0.47632232651781337
Restaurant & Accommodation Services,2021-10-31,0.6333260900391047
Restaurant & Accommodation Services,2021-11-30,1.000051477659434
Restaurant & Accommodation Services,2021-12-31,1.4764979123887627
Restaurant & Accommodation Services,2022-01-31,2.196757927393632
Restaurant & Accommodation Services,2022-02-28,2.836179536093566
Restaurant & Accommodation Services,2022-03-31,3.079134917770955
Restaurant & Accommodation Services,2022-04-30,3.671756891603936
Restaurant & Accommodation Services,2022-05-31,4.797318886413492
Restaurant & Accommodation Services,2022-06-30,5.967944336958908
Restaurant & Accommodation Services,2022-07-31,6.870289033557912
Restaurant & Accommodation Services,2022-08-31,7.374599231762577
Restaurant & Accommodation Services,2022-09-30,7.602178674649093
Restaurant & Accommodation Services,2022-10-31,7.582720362952901
Restaurant & Accommodation Services,2022-11-30,7.796235279206263
Restaurant & Accommodation Services,2022-12-31,8.114922853213061
Restaurant & Accommodation Services,2023-01-31,7.605537927285599
Restaurant & Accommodation Services,2023-02-28,7.705306593387136
Restaurant & Accommodation Services,2023-03-31,7.428551502922012
Restaurant & Accommodation Services,2023-04-30,6.589654236176715
Restaurant & Accommodation Services,2023-05-31,5.792693695778183
Restaurant & Accommodation Services,2023-06-30,4.813498421426059
Restaurant & Accommodation Services,2023-07-31,4.262916914665639
Restaurant & Accommodation Services,2023-08-31,4.021643619026603
Restaurant & Accommodation Services,2023-09-30,3.8367309717102698
Restaurant & Accommodation Services,2023-10-31,3.843403652365733
Restaurant & Accommodation Services,2023-11-30,3.54620659238952
Restaurant & Accommodation Services,2023-12-31,2.9544960563167666
Restaurant & Accommodation Services,2024-01-31,2.6503620714551785
Restaurant & Accommodation Services,2024-02-29,2.6245709272700535
Restaurant & Accommodation Services,2024-03-31,2.8067088832192035
Restaurant & Accommodation Services,2024-04-30,3.3797434227086782
Restaurant & Accommodation Services,2024-05-31,3.574986869464772
Restaurant & Accommodation Services,2024-06-30,3.613414310698329
Restaurant & Accommodation Services,2024-07-31,3.572523641406211
Restaurant & Accommodation Services,2024-08-31,3.480279821529169
Restaurant & Accommodation Services,2024-09-30,3.316914252771118
Restaurant & Accommodation Services,2024-10-31,3.17752457299872
Restaurant & Accommodation Services,2024-11-30,3.071918460873662
Restaurant & Accommodation Services,2024-12-31,3.3132011015253533
Restaurant & Accommodation Services,2025-01-31,3.4166096547553524
Restaurant & Accommodation Services,2025-02-28,3.3729058537109924
Restaurant & Accommodation Services,2025-03-31,2.920819345569048
Restaurant & Accommodation Services,2025-04-30,2.61112079186254
Restaurant & Accommodation Services,2025-05-31,2.3595799118485474
Restaurant & Accommodation Services,2025-06-30,2.152226706855917
Restaurant & Accommodation Services,2025-07-31,2.448353673536803
Restaurant & Accommodation Services,2025-08-31,2.5262903103522376
Transport,2010-01-31,
Transport,2010-02-28,
Transport,2010-03-31,
Transport,2010-04-30,
Transport,2010-05-31,
Transport,2010-06-30,
Transport,2010-07-31,
Transport,2010-08-31,
Transport,2010-09-30,
Transport,2010-10-31,
Transport,2010-11-30,
Transport,2010-12-31,
Transport,2011-01-31,4.276838465458097
Transport,2011-02-28,4.61595383920297
Transport,2011-03-31,4.697576855305929
Transport,2011-04-30,5.3547766578714695
Transport,2011-05-31,5.990163302998111
Transport,2011-06-30,5.841746088654353
Transport,2011-07-31,4.919756342107476
Transport,2011-08-31,4.1583337962035
Transport,2011-09-30,4.03824881919303
Transport,2011-10-31,4.080820779902179
Transport,2011-11-30,3.9232310002165844
Transport,2011-12-31,1.979979970877671
Transport,2012-01-31,1.7734924258651628
Transport,2012-02-29,1.4111677057371554
Transport,2012-03-31,1.2907585048173105
Transport,2012-04-30,0.9645861950906026
Transport,2012-05-31,0.35173994358709687
Transport,2012-06-30,0.15582635733758993
Transport,2012-07-31,-0.23136469520863984
Transport,2012-08-31,-0.022812816261215375
Transport,2012-09-30,0.8294197155511065
Transport,2012-10-31,0.7579349284317666
Transport,2012-11-30,0.7154581198836357
Transport,2012-12-31,0.29911093189449317
Transport,2013-01-31,0.21021191165166014
Transport,2013-02-28,0.22247006787104798
Transport,2013-03-31,0.8228558061837088
Transport,2013-04-30,0.49406870527285707
Transport,2013-05-31,0.29826372132583584
Transport,2013-06-30,0.1678724465773898
Transport,2013-07-31,0.7478845177349119
Transport,2013-08-31,0.47742205166687035
Transport,2013-09-30,4.983632145076575
Transport,2013-10-31,5.308688472178486
Transport,2013-11-30,5.336727390507123
Transport,2013-12-31,5.555908619702119
Transport,2014-01-31,5.830047741557687
Transport,2014-02-28,5.989028404740752
Transport,2014-03-31,5.559592156047599
Transport,2014-04-30,5.6262139343138795
Transport,2014-05-31,5.8538525106021035
Transport,2014-06-30,5.8887951983787445
Transport,2014-07-31,5.824491960898139
Transport,2014-08-31,5.791705591585725
Transport,2014-09-30,0.2122664618271694
Transport,2014-10-31,5.059289319211345
Transport,2014-11-30,4.83201592306763
Transport,2014-12-31,3.57326239729837
Transport,2015-01-31,-6.369936176781871
Transport,2015-02-28,-12.146108984663249
Transport,2015-03-31,-5.2271832327025844
Transport,2015-04-30,-5.036048160935668
Transport,2015-05-31,-4.966912524829211
Transport,2015-06-30,-1.744570408347456
Transport,2015-07-31,1.2746085405105745
Transport,2015-08-31,-1.3254762360544292
Transport,2015-09-30,-3.963252265116292
Transport,2015-10-31,-5.918142473486881
Transport,2015-11-30,-5.529039699482599
Transport,2015-12-31,-6.4137021741497495
Transport,2016-01-31,0.18050712147922518
Transport,2016-02-29,3.1747010038095103
Transport,2016-03-31,-8.774801788319406
Transport,2016-04-30,-6.029537553131292
Transport,2016-05-31,-6.171874746484911
Transport,2016-06-30,-9.025566973403128
Transport,2016-07-31,-10.347392877817269
Transport,2016-08-31,-7.525725357466024
Transport,2016-09-30,-6.20118587194423
Transport,2016-10-31,-6.098875982500118
Transport,2016-11-30,-2.038886111321167
Transport,2016-12-31,-1.1278687963272729
Transport,2017-01-31,8.093797831529525
Transport,2017-02-28,17.614569398475826
Transport,2017-03-31,23.171875413549
Transport,2017-04-30,16.90353043186368
Transport,2017-05-31,13.167499556372787
Transport,2017-06-30,10.500743002071431
Transport,2017-07-31,7.553633361735532
Transport,2017-08-31,12.048381151712316
Transport,2017-09-30,16.047085547776224
Transport,2017-10-31,12.28852210356182
Transport,2017-11-30,10.83621370001457
Transport,2017-12-31,11.660721516280534
Transport,2018-01-31,5.154691520845856
Transport,2018-02-28,-0.6918568427184199
Transport,2018-03-31,-2.3185135332240066
Transport,2018-04-30,0.19580995436513718
Transport,2018-05-31,3.553378726678118
Transport,2018-06-30,5.494805787904116
Transport,2018-07-31,6.677036274202922
Transport,2018-08-31,2.0126520213881243
Transport,2018-09-30,0.22111517040139111
Transport,2018-10-31,0.6938412057038539
Transport,2018-11-30,-2.3861103533497316
Transport,2018-12-31,-2.1537787701490516
Transport,2019-01-31,-7.651785843513788
Transport,2019-02-28,-6.692094512329237
Transport,2019-03-31,-2.523788152393449
Transport,2019-04-30,-2.6150976845138203
Transport,2019-05-31,-2.593975444575394
Transport,2019-06-30,-2.269812514817802
Transport,2019-07-31,-2.1510003128557242
Transport,2019-08-31,-2.37998036120069
Transport,2019-09-30,-2.4342884225962242
Transport,2019-10-31,-2.493478069203963
Transport,2019-11-30,-2.624011600194921
Transport,2019-12-31,-2.108336670966767
Transport,2020-01-31,3.9345300337577203
Transport,2020-02-29,2.523996844234773
Transport,2020-03-31,-9.591681059653132
Transport,2020-04-30,-23.063426717189415
Transport,2020-05-31,-22.274410410461407
Transport,2020-06-30,-15.297114194287033
Transport,2020-07-31,-10.968022588270818
Transport,2020-08-31,-10.666431238213287
Transport,2020-09-30,-10.809674371829857
Transport,2020-10-31,-11.073137886602595
Transport,2020-11-30,-12.03124823640451
Transport,2020-12-31,-9.07258320994089
Transport,2021-01-31,-5.432826369920373
Transport,2021-02-28,-2.1669990606812
Transport,2021-03-31,10.620846320359691
Transport,2021-04-30,29.62183100089364
Transport,2021-05-31,28.46253842087153
Transport,2021-06-30,17.990572384741764
Transport,2021-07-31,12.419846219944453
Transport,2021-08-31,12.081205548153935
Transport,2021-09-30,12.134200970423588
Transport,2021-10-31,12.489304505569512
Transport,2021-11-30,14.114219157687927
Transport,2021-12-31,10.410260915885168
Transport,2022-01-31,6.744295595465275
Transport,2022-02-28,4.311704022512987
Transport,2022-03-31,2.743777090403575
Transport,2022-04-30,3.1693460990425733
Transport,2022-05-31,4.012284518626511
Transport,2022-06-30,5.383797851774201
Transport,2022-07-31,5.594814556554676
Transport,2022-08-31,5.187256883802912
Transport,2022-09-30,5.127044716012401
Transport,2022-10-31,4.973607901452516
Transport,2022-11-30,4.570003491212235
Transport,2022-12-31,4.522060766457965
Transport,2023-01-31,3.3479869851289075
Transport,2023-02-28,3.0578757369786422
Transport,2023-03-31,1.9862514871430226
Transport,2023-04-30,1.721979216472054
Transport,2023-05-31,0.5269296469172936
Transport,2023-06-30,-0.4642788398967222
Transport,2023-07-31,-0.8833345071477962
Transport,2023-08-31,-0.3760335264350746
Transport,2023-09-30,-0.36468007595531554
Transport,2023-10-31,-0.2889579117858067
Transport,2023-11-30,-0.08241498468320105
Transport,2023-12-31,0.09646594144528536
Transport,2024-01-31,0.5411560958865538
Transport,2024-02-29,1.0362447707306945
Transport,2024-03-31,0.8459052699953562
Transport,2024-04-30,0.660155206659603
Transport,2024-05-31,0.6889171826402203
Transport,2024-06-30,1.0178812757589832
Transport,2024-07-31,1.1037266692009848
Transport,2024-08-31,1.1553125863417377
Transport,2024-09-30,0.9930611752216427
Transport,2024-10-31,0.6436537698524502
Transport,2024-11-30,0.3828836194977911
Transport,2024-12-31,0.3899315677142496
Transport,2025-01-31,0.7261044676342491
Transport,2025-02-28,0.5207052888484637
Transport,2025-03-31,0.6604154971177001
Transport,2025-04-30,0.5399973674365621
Transport,2025-05-31,0.6058637780083371
Transport,2025-06-30,0.1726581650788192
Transport,2025-07-31,0.31004539497737005
Transport,2025-08-31,0.15867494641123442
